csu_id,trap_id,year,week,trap_date,county,method,spp,total,test_code,cq,seq,zone,lat,long
CSU17494,FC-011,2022,26,6/29/2022,LC,L,Pipiens,2,0,55.55,0,NW,40.56948,-105.13603
CSU17495,FC-049,2022,26,6/29/2022,LC,L,Tarsalis,4,0,55.55,0,NW,40.57324,-105.13949
CSU17496,FC-049,2022,26,6/29/2022,LC,L,Pipiens,1,0,55.55,0,NW,40.57324,-105.13949
CSU17497,FC-001,2022,26,6/30/2022,LC,L,Tarsalis,6,0,55.55,0,SW,40.49087,-105.08257
CSU17498,FC-054,2022,26,6/30/2022,LC,L,Tarsalis,8,0,55.55,0,SE,40.49998,-105.0632
CSU17499,FC-029,2022,26,6/30/2022,LC,L,Tarsalis,14,0,55.55,0,SE,40.51011,-105.06935
CSU17500,FC-029,2022,26,6/30/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.51011,-105.06935
CSU17501,FC-068,2022,26,6/30/2022,LC,L,Tarsalis,1,0,55.55,0,SW,40.516,-105.08547
CSU17504,FC-093,2022,26,6/30/2022,LC,L,Tarsalis,2,0,55.55,0,SW,40.53186,-105.08825
CSU17505,FC-062,2022,26,6/30/2022,LC,L,Tarsalis,1,0,55.55,0,SW,40.54278,-105.08741
CSU17506,FC-062,2022,26,6/30/2022,LC,L,Pipiens,1,0,55.55,0,SW,40.54278,-105.08741
CSU17508,FC-057,2022,26,6/30/2022,LC,L,Tarsalis,1,0,55.55,0,SW,40.48439,-105.10524
CSU17509,LV-069,2022,27,7/4/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.428924,-105.058221
CSU17510,LV-069,2022,27,7/4/2022,LC,L,Tarsalis,10,0,55.55,0,LV,40.428924,-105.058221
CSU17511,LV-069,2022,27,7/4/2022,LC,L,Pipiens,4,0,55.55,0,LV,40.428924,-105.058221
CSU17512,LV-095,2022,27,7/4/2022,LC,L,Tarsalis,41,0,55.55,0,LV,40.444118,-105.022166
CSU17513,FC-038,2022,27,7/4/2022,LC,L,Tarsalis,23,0,55.55,0,NE,40.59911,-105.00623
CSU17514,FC-069,2022,27,7/4/2022,LC,L,Tarsalis,21,0,55.55,0,NE,40.61438,-105.0527
CSU17515,FC-034,2022,27,7/4/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17516,FC-034,2022,27,7/4/2022,LC,L,Tarsalis,26,0,55.55,0,NE,40.62556,-105.05009
CSU17517,FC-034,2022,27,7/4/2022,LC,L,Pipiens,1,0,55.55,0,NE,40.62556,-105.05009
CSU17519,FC-040,2022,27,7/4/2022,LC,L,Tarsalis,24,0,55.55,0,NE,40.60326,-105.06554
CSU17520,FC-040,2022,27,7/4/2022,LC,L,Pipiens,6,0,55.55,0,NE,40.60326,-105.06554
CSU17521,FC-036,2022,27,7/4/2022,LC,L,Tarsalis,6,0,55.55,0,NW,40.600766,-105.079837
CSU17523,FC-006,2022,27,7/4/2022,LC,L,Tarsalis,19,0,55.55,0,NE,40.592328,-105.066295
CSU17525,FC-072,2022,27,7/4/2022,LC,L,Tarsalis,17,0,55.55,0,NE,40.56953,-105.07117
CSU17526,FC-072,2022,27,7/4/2022,LC,L,Pipiens,2,0,55.55,0,NE,40.56953,-105.07117
CSU17527,FC-067,2022,27,7/4/2022,LC,L,Tarsalis,37,0,55.55,0,NE,40.57881,-105.05592
CSU17528,FC-067,2022,27,7/4/2022,LC,L,Pipiens,3,0,55.55,0,NE,40.57881,-105.05592
CSU17530,FC-019,2022,27,7/4/2022,LC,L,Tarsalis,41,0,55.55,0,NE,40.565586,-105.05203
CSU17531,FC-019,2022,27,7/4/2022,LC,L,Pipiens,14,0,55.55,0,NE,40.565586,-105.05203
CSU17532,FC-014,2022,27,7/4/2022,LC,L,Tarsalis,24,0,55.55,0,NE,40.56359,-105.006562
CSU17533,FC-014,2022,27,7/4/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.56359,-105.006562
CSU17534,FC-014,2022,27,7/4/2022,LC,L,Pipiens,21,0,55.55,0,NE,40.56359,-105.006562
CSU17535,FC-066,2022,27,7/4/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.55873,-105.02318
CSU17536,FC-066,2022,27,7/4/2022,LC,L,Tarsalis,25,0,55.55,0,NE,40.55873,-105.02318
CSU17537,FC-066,2022,27,7/4/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU17538,FC-066,2022,27,7/4/2022,LC,L,Pipiens,48,0,55.55,0,NE,40.55873,-105.02318
CSU17539,LV-110,2022,27,7/6/2022,LC,L,Tarsalis,45,0,55.55,0,LV,40.400764,-105.122681
CSU17540,LV-110,2022,27,7/6/2022,LC,L,Pipiens,1,0,55.55,0,LV,40.400764,-105.122681
CSU17541,LV-104,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU17542,LV-104,2022,27,7/6/2022,LC,L,Tarsalis,5,0,55.55,0,LV,40.396854,-105.020915
CSU17543,LV-104,2022,27,7/6/2022,LC,L,Pipiens,2,0,55.55,0,LV,40.396854,-105.020915
CSU17544,LV-089,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17545,LV-089,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17546,LV-089,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17547,LV-089,2022,27,7/6/2022,LC,L,Tarsalis,45,0,55.55,0,LV,40.400251,-105.042395
CSU17548,LV-020,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.373964,-105.11349
CSU17549,LV-020,2022,27,7/6/2022,LC,L,Tarsalis,5,0,55.55,0,LV,40.373964,-105.11349
CSU17550,LC-054,2022,27,7/6/2022,LC,L,Tarsalis,44,0,55.55,0,BE,40.343955,-105.102766
CSU17551,WC-055,2022,27,7/6/2022,LC,L,Tarsalis,5,0,55.55,0,BE,40.28918345,-104.9915449
CSU17552,WC-055,2022,27,7/6/2022,LC,L,Pipiens,1,0,55.55,0,BE,40.28918345,-104.9915449
CSU17553,LC-049,2022,27,7/6/2022,LC,L,Tarsalis,17,0,55.55,0,BE,40.312995,-105.078728
CSU17554,LC-001,2022,27,7/6/2022,LC,L,Tarsalis,47,0,55.55,0,BE,40.302587,-105.084057
CSU17555,LC-001,2022,27,7/6/2022,LC,L,Pipiens,3,0,55.55,0,BE,40.302587,-105.084057
CSU17556,LC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,BE,40.320553,-105.094569
CSU17557,LC-053,2022,27,7/6/2022,LC,L,Tarsalis,13,0,55.55,0,BE,40.320553,-105.094569
CSU17558,FC-047,2022,27,7/6/2022,LC,L,Tarsalis,48,0,55.55,0,SE,40.51551,-105.05292
CSU17559,FC-059,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.5426,-105.04604
CSU17560,FC-059,2022,27,7/6/2022,LC,L,Tarsalis,17,0,55.55,0,SE,40.5426,-105.04604
CSU17561,FC-059,2022,27,7/6/2022,LC,L,Pipiens,6,0,55.55,0,SE,40.5426,-105.04604
CSU17562,FC-004,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU17563,FC-004,2022,27,7/6/2022,LC,L,Tarsalis,26,0,55.55,0,SE,40.53486,-105.03733
CSU17564,FC-004,2022,27,7/6/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.53486,-105.03733
CSU17565,FC-074,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU17566,FC-074,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU17567,FC-074,2022,27,7/6/2022,LC,L,Tarsalis,18,0,55.55,0,SE,40.51432,-105.00249
CSU17568,FC-074,2022,27,7/6/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.51432,-105.00249
CSU17569,FC-039,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.48081,-105.03934
CSU17570,FC-039,2022,27,7/6/2022,LC,L,Tarsalis,23,0,55.55,0,SE,40.48081,-105.03934
CSU17571,FC-064,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU17572,FC-064,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU17573,FC-064,2022,27,7/6/2022,LC,L,Tarsalis,11,0,55.55,0,SE,40.49868,-105.0298
CSU17574,FC-064,2022,27,7/6/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.49868,-105.0298
CSU17575,FC-075,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51138,-105.01987
CSU17576,FC-075,2022,27,7/6/2022,LC,L,Tarsalis,38,0,55.55,0,SE,40.51138,-105.01987
CSU17577,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17578,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17579,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17580,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17581,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17582,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17583,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17584,FC-031,2022,27,7/6/2022,LC,L,Tarsalis,3,0,55.55,0,SE,40.50609,-105.03942
CSU17585,FC-031,2022,27,7/6/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.50609,-105.03942
CSU17586,FC-023,2022,27,7/6/2022,LC,L,Tarsalis,7,0,55.55,0,SE,40.54466,-105.0641
CSU17587,FC-023,2022,27,7/6/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.54466,-105.0641
CSU17588,FC-050,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52954,-105.05033
CSU17589,FC-050,2022,27,7/6/2022,LC,L,Tarsalis,7,0,55.55,0,SE,40.52954,-105.05033
CSU17590,FC-050,2022,27,7/6/2022,LC,L,Pipiens,7,0,55.55,0,SE,40.52954,-105.05033
CSU17591,FC-027,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.54651,-105.03359
CSU17592,FC-027,2022,27,7/6/2022,LC,L,Tarsalis,16,0,55.55,0,SE,40.54651,-105.03359
CSU17593,FC-027,2022,27,7/6/2022,LC,L,Pipiens,6,0,55.55,0,SE,40.54651,-105.03359
CSU17594,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17595,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17596,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17597,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17598,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17599,FC-053,2022,27,7/6/2022,LC,L,Tarsalis,44,0,55.55,0,SE,40.49942,-105.01183
CSU17600,FC-046,2022,27,7/6/2022,LC,L,Tarsalis,27,0,55.55,0,SE,40.52983,-105.06484
CSU17601,FC-046,2022,27,7/6/2022,LC,L,Pipiens,3,0,55.55,0,SE,40.52983,-105.06484
CSU17604,FC-061,2022,27,7/7/2022,LC,L,Tarsalis,4,0,55.55,0,NW,40.5688,-105.09165
CSU17605,FC-061,2022,27,7/7/2022,LC,L,Pipiens,5,0,55.55,0,NW,40.5688,-105.09165
CSU17606,FC-052,2022,27,7/7/2022,LC,L,Tarsalis,7,0,55.55,0,NW,40.56163,-105.08703
CSU17607,FC-052,2022,27,7/7/2022,LC,L,Pipiens,9,0,55.55,0,NW,40.56163,-105.08703
CSU17608,FC-073,2022,27,7/7/2022,LC,L,Tarsalis,21,0,55.55,0,NW,40.58605,-105.08889
CSU17610,FC-041,2022,27,7/7/2022,LC,L,Tarsalis,17,0,55.55,0,NW,40.58794,-105.10486
CSU17611,FC-041,2022,27,7/7/2022,LC,L,Pipiens,6,0,55.55,0,NW,40.58794,-105.10486
CSU17612,FC-060,2022,27,7/7/2022,LC,L,Tarsalis,3,0,55.55,0,SW,40.5487,-105.12019
CSU17614,FC-011,2022,27,7/7/2022,LC,L,Tarsalis,2,0,55.55,0,NW,40.56948,-105.13603
CSU17615,FC-011,2022,27,7/7/2022,LC,L,Pipiens,6,0,55.55,0,NW,40.56948,-105.13603
CSU17616,FC-063,2022,27,7/7/2022,LC,L,Tarsalis,2,0,55.55,0,NW,40.56568,-105.10485
CSU17617,FC-063,2022,27,7/7/2022,LC,L,Pipiens,1,0,55.55,0,NW,40.56568,-105.10485
CSU17618,FC-058,2022,27,7/7/2022,LC,L,Pipiens,1,0,55.55,0,SW,40.54884,-105.12533
CSU17619,FC-049,2022,27,7/7/2022,LC,L,Tarsalis,11,0,55.55,0,NW,40.57324,-105.13949
CSU17620,FC-015,2022,27,7/7/2022,LC,L,Tarsalis,2,0,55.55,0,NW,40.5598,-105.12409
CSU17621,FC-001,2022,27,7/7/2022,LC,L,Tarsalis,16,0,55.55,0,SW,40.49087,-105.08257
CSU17622,FC-001,2022,27,7/7/2022,LC,L,Pipiens,1,0,55.55,0,SW,40.49087,-105.08257
CSU17623,FC-029,2022,27,7/7/2022,LC,L,Tarsalis,2,0,55.55,0,SE,40.51011,-105.06935
CSU17624,FC-054,2022,27,7/7/2022,LC,L,Tarsalis,18,0,55.55,0,SE,40.49998,-105.0632
CSU17625,FC-054,2022,27,7/7/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.49998,-105.0632
CSU17628,FC-062,2022,27,7/7/2022,LC,L,Tarsalis,18,0,55.55,0,SW,40.54278,-105.08741
CSU17629,FC-062,2022,27,7/7/2022,LC,L,Pipiens,1,0,55.55,0,SW,40.54278,-105.08741
CSU17630,FC-093,2022,27,7/7/2022,LC,L,Tarsalis,11,0,55.55,0,SW,40.53186,-105.08825
CSU17631,FC-068,2022,27,7/7/2022,LC,L,Tarsalis,18,0,55.55,0,SW,40.516,-105.08547
CSU17632,FC-068,2022,27,7/7/2022,LC,L,Pipiens,3,0,55.55,0,SW,40.516,-105.08547
CSU17633,FC-071,2022,27,7/7/2022,LC,L,Tarsalis,1,0,55.55,0,SW,40.52733,-105.10821
CSU17634,FC-057,2022,27,7/7/2022,LC,L,Tarsalis,10,0,55.55,0,SW,40.48439,-105.10524
CSU17635,FC-037,2022,27,7/7/2022,LC,L,Tarsalis,34,0,55.55,0,SW,40.51668,-105.09808
CSU17637,LV-069,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.428924,-105.058221
CSU17638,LV-069,2022,28,7/11/2022,LC,L,Tarsalis,2,0,55.55,0,LV,40.428924,-105.058221
CSU17639,LV-069,2022,28,7/11/2022,LC,L,Pipiens,2,0,55.55,0,LV,40.428924,-105.058221
CSU17640,LV-095,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.444118,-105.022166
CSU17641,LV-095,2022,28,7/11/2022,LC,L,Tarsalis,29,0,55.55,0,LV,40.444118,-105.022166
CSU17642,FC-066,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.55873,-105.02318
CSU17643,FC-066,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.55873,-105.02318
CSU17644,FC-066,2022,28,7/11/2022,LC,L,Tarsalis,9,0,55.55,0,NE,40.55873,-105.02318
CSU17645,FC-066,2022,28,7/11/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU17646,FC-066,2022,28,7/11/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU17647,FC-066,2022,28,7/11/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.55873,-105.02318
CSU17648,FC-066,2022,28,7/11/2022,LC,L,Pipiens,36,0,55.55,0,NE,40.55873,-105.02318
CSU17649,FC-069,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.61438,-105.0527
CSU17650,FC-069,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.61438,-105.0527
CSU17651,FC-038,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.59911,-105.00623
CSU17652,FC-038,2022,28,7/11/2022,LC,L,Tarsalis,41,0,55.55,0,NE,40.59911,-105.00623
CSU17653,FC-038,2022,28,7/11/2022,LC,L,Pipiens,2,0,55.55,0,NE,40.59911,-105.00623
CSU17654,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17655,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17656,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17657,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17658,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17659,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.62556,-105.05009
CSU17660,FC-034,2022,28,7/11/2022,LC,L,Tarsalis,14,0,55.55,0,NE,40.62556,-105.05009
CSU17661,FC-040,2022,28,7/11/2022,LC,L,Tarsalis,47,0,55.55,0,NE,40.60326,-105.06554
CSU17662,FC-040,2022,28,7/11/2022,LC,L,Pipiens,4,0,55.55,0,NE,40.60326,-105.06554
CSU17663,FC-036,2022,28,7/11/2022,LC,L,Tarsalis,34,0,55.55,0,NW,40.600766,-105.079837
CSU17666,FC-006,2022,28,7/11/2022,LC,L,Tarsalis,40,0,55.55,0,NE,40.592328,-105.066295
CSU17667,FC-006,2022,28,7/11/2022,LC,L,Pipiens,5,0,55.55,0,NE,40.592328,-105.066295
CSU17671,FC-072,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.56953,-105.07117
CSU17672,FC-072,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.56953,-105.07117
CSU17673,FC-072,2022,28,7/11/2022,LC,L,Tarsalis,34,0,55.55,0,NE,40.56953,-105.07117
CSU17674,FC-072,2022,28,7/11/2022,LC,L,Pipiens,9,0,55.55,0,NE,40.56953,-105.07117
CSU17676,FC-067,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.57881,-105.05592
CSU17677,FC-067,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.57881,-105.05592
CSU17678,FC-067,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.57881,-105.05592
CSU17679,FC-067,2022,28,7/11/2022,LC,L,Tarsalis,40,0,55.55,0,NE,40.57881,-105.05592
CSU17680,FC-067,2022,28,7/11/2022,LC,L,Pipiens,9,0,55.55,0,NE,40.57881,-105.05592
CSU17681,FC-014,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.56359,-105.006562
CSU17682,FC-014,2022,28,7/11/2022,LC,L,Tarsalis,34,0,55.55,0,NE,40.56359,-105.006562
CSU17683,FC-014,2022,28,7/11/2022,LC,L,Pipiens,50,0,55.55,0,NE,40.56359,-105.006562
CSU17684,FC-014,2022,28,7/11/2022,LC,L,Pipiens,21,0,55.55,0,NE,40.56359,-105.006562
CSU17685,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.565586,-105.05203
CSU17686,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.565586,-105.05203
CSU17687,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.565586,-105.05203
CSU17688,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.565586,-105.05203
CSU17689,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,50,0,55.55,0,NE,40.565586,-105.05203
CSU17690,FC-019,2022,28,7/11/2022,LC,L,Tarsalis,39,0,55.55,0,NE,40.565586,-105.05203
CSU17691,FC-019,2022,28,7/11/2022,LC,L,Pipiens,11,0,55.55,0,NE,40.565586,-105.05203
CSU17724,FC-074,2022,28,7/12/2022,LC,L,Tarsalis,50,1,19.44936,0,SE,40.51432,-105.00249
CSU17743,FC-031,2022,28,7/12/2022,LC,L,Tarsalis,50,1,25.92873,0,SE,40.50609,-105.03942
CSU17741,FC-059,2022,28,7/12/2022,LC,L,Tarsalis,23,0,27.41726,0,SE,40.5426,-105.04604
CSU17709,FC-064,2022,28,7/12/2022,LC,L,Tarsalis,40,1,27.64229,0,SE,40.49868,-105.0298
CSU17692,LV-110,2022,28,7/12/2022,LC,L,Tarsalis,31,0,55.55,0,LV,40.400764,-105.122681
CSU17693,LV-104,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.396854,-105.020915
CSU17694,LV-104,2022,28,7/12/2022,LC,L,Tarsalis,25,0,55.55,0,LV,40.396854,-105.020915
CSU17695,LV-104,2022,28,7/12/2022,LC,L,Pipiens,9,0,55.55,0,LV,40.396854,-105.020915
CSU17696,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17697,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17698,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17699,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17700,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,LV,40.400251,-105.042395
CSU17701,LV-089,2022,28,7/12/2022,LC,L,Tarsalis,34,0,55.55,0,LV,40.400251,-105.042395
CSU17702,LV-089,2022,28,7/12/2022,LC,L,Pipiens,7,0,55.55,0,LV,40.400251,-105.042395
CSU17703,FC-039,2022,28,7/12/2022,LC,L,Tarsalis,26,0,55.55,0,SE,40.48081,-105.03934
CSU17704,FC-053,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49942,-105.01183
CSU17705,FC-053,2022,28,7/12/2022,LC,L,Tarsalis,3,0,55.55,0,SE,40.49942,-105.01183
CSU17706,FC-053,2022,28,7/12/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.49942,-105.01183
CSU17707,FC-064,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU17708,FC-064,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.49868,-105.0298
CSU17710,FC-064,2022,28,7/12/2022,LC,L,Pipiens,4,0,55.55,0,SE,40.49868,-105.0298
CSU17711,FC-075,2022,28,7/12/2022,LC,L,Tarsalis,35,0,55.55,0,SE,40.51138,-105.01987
CSU17712,FC-075,2022,28,7/12/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.51138,-105.01987
CSU17717,FC-004,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU17718,FC-004,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.53486,-105.03733
CSU17719,FC-004,2022,28,7/12/2022,LC,L,Tarsalis,23,0,55.55,0,SE,40.53486,-105.03733
CSU17720,FC-004,2022,28,7/12/2022,LC,L,Pipiens,4,0,55.55,0,SE,40.53486,-105.03733
CSU17721,FC-074,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU17722,FC-074,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU17723,FC-074,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.51432,-105.00249
CSU17725,FC-074,2022,28,7/12/2022,LC,L,Tarsalis,20,0,55.55,0,SE,40.51432,-105.00249
CSU17726,FC-074,2022,28,7/12/2022,LC,L,Pipiens,7,0,55.55,0,SE,40.51432,-105.00249
CSU17727,FC-027,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.54651,-105.03359
CSU17728,FC-027,2022,28,7/12/2022,LC,L,Tarsalis,24,0,55.55,0,SE,40.54651,-105.03359
CSU17729,FC-023,2022,28,7/12/2022,LC,L,Tarsalis,40,0,55.55,0,SE,40.54466,-105.0641
CSU17730,FC-023,2022,28,7/12/2022,LC,L,Pipiens,2,0,55.55,0,SE,40.54466,-105.0641
CSU17731,FC-050,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52954,-105.05033
CSU17732,FC-050,2022,28,7/12/2022,LC,L,Tarsalis,16,0,55.55,0,SE,40.52954,-105.05033
CSU17733,FC-050,2022,28,7/12/2022,LC,L,Pipiens,7,0,55.55,0,SE,40.52954,-105.05033
CSU17734,FC-047,2022,28,7/12/2022,LC,L,Tarsalis,43,0,55.55,0,SE,40.51551,-105.05292
CSU17735,FC-046,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU17736,FC-046,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.52983,-105.06484
CSU17737,FC-046,2022,28,7/12/2022,LC,L,Tarsalis,16,0,55.55,0,SE,40.52983,-105.06484
CSU17738,FC-046,2022,28,7/12/2022,LC,L,Pipiens,5,0,55.55,0,SE,40.52983,-105.06484
CSU17739,FC-059,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.5426,-105.04604
CSU17740,FC-059,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.5426,-105.04604
CSU17742,FC-059,2022,28,7/12/2022,LC,L,Pipiens,22,0,55.55,0,SE,40.5426,-105.04604
CSU17744,FC-031,2022,28,7/12/2022,LC,L,Tarsalis,50,0,55.55,0,SE,40.50609,-105.03942
CSU17745,FC-031,2022,28,7/12/2022,LC,L,Tarsalis,29,0,55.55,0,SE,40.50609,-105.03942
CSU17746,FC-031,2022,28,7/12/2022,LC,L,Pipiens,1,0,55.55,0,SE,40.50609,-105.03942
CSU17786,FC-015,2022,28,7/13/2022,LC,L,Tarsalis,14,0,31.98842,0,NW,40.5598,-105.12409
CSU17755,LC-053,2022,28,7/13/2022,LC,L,Tarsalis,38,0,35.70725,0,BE,40.320553,-105.094569
CSU17765,FC-060,2022,28,7/13/2022,LC,L,Pipiens,2,0,36.61093,0,SW,40.5487,-105.12019
CSU17778,FC-011,2022,28,7/13/2022,LC,L,Pipiens,4,0,37.0401,0,NW,40.56948,-105.13603
CSU17747,FC-061,2022,28,7/13/2022,LC,L,Tarsalis,1,0,55.55,0,NW,40.5688,-105.09165
CSU17748,FC-052,2022,28,7/13/2022,LC,L,Tarsalis,31,0,55.55,0,NW,40.56163,-105.08703
CSU17749,FC-052,2022,28,7/13/2022,LC,L,Pipiens,2,0,55.55,0,NW,40.56163,-105.08703
CSU17750,FC-073,2022,28,7/13/2022,LC,L,Tarsalis,50,0,55.55,0,NW,40.58605,-105.08889
